"type","title","location","bedroom","bathroom","size_sqm","price","contact_person","image_link"
"Apartment","Ø´Ù‚Ø© Ù„Ù„Ø¨ÙŠØ¹ ÙÙ‰ Ù…Ø¯ÙŠÙ†ØªÙ‰ 211 ÙÙ‰ B3 Ø¬Ø§Ø±Ø¯Ù† ÙÙŠÙˆ Ø³Ø¹Ø± Ù„Ù‚Ø·Ù‡","Madinaty, Cairo","3","3","211","3,400,000","6285755857115","https://i.pinimg.com/736x/99/af/ea/99afeae1fc9ce2f483c7090c35b6e0d1.jpg"
"Apartment","Ø´Ù‚Ù‡ ÙÙŠ Ø§Ù„Ù…Ø±Ø§Ø³Ù… Ø¨Ø³Ø¹Ø±2017ÙØ±ØµÙ‡ Ù„Ù…Ø­Ø¨ÙŠÙ† Ø§Ù„ØªÙ…ÙŠØ² ÙˆØ§Ø³ØªØ«Ù…Ø§Ø±","Fifth Square, North Investors Area, New Cairo City, Cairo","2","2","147","2,370,000","6285755857115","https://i.pinimg.com/736x/99/af/ea/99afeae1fc9ce2f483c7090c35b6e0d1.jpg"
"Apartment","Ø´Ù‚Ø© Ù„Ù„Ø¨ÙŠØ¹ ØªÙ…Ù„ÙŠÙƒ Ø¨Ø´Ø§Ø±Ø¹ 9 Ø§Ù„Ù…Ø¹Ø§Ø¯ÙŠ Ù‚Ø±ÙŠØ¨Ø© Ù…Ù† Ù…Ø­Ø·Ø© Ù…ØªØ±Ùˆ  Ø³ÙˆØ¨Ø± Ù„ÙˆÙƒØ³ ","Street 9, Maadi, Hay El Maadi, Cairo","3","2","180","1,800,000","6285755857115","https://i.pinimg.com/736x/99/af/ea/99afeae1fc9ce2f483c7090c35b6e0d1.jpg"
"Apartment","Ø´Ù‚Ø© 143Ù…  Ù„Ù„Ø¨ÙŠØ¹ Ø¨Ø§Ø±Ù‚Ù‰ Ù…Ø¬Ù…ÙˆØ¹Ø§Øª Ù…Ø¯ÙŠÙ†ØªÙŠ  B8 ÙÙŠÙˆ Ø¬Ø§Ø±Ø¯Ù†","Madinaty, Cairo","3","2","143","2,850,000","6285755857115","https://i.pinimg.com/736x/99/af/ea/99afeae1fc9ce2f483c7090c35b6e0d1.jpg"
"Apartment","Ø´Ù‚Ø© 176 Ù…ØªØ± ÙÙŠ ÙƒÙ…Ø¨ÙˆÙ†Ø¯ Ø¹Ù„ÙŠ Ø·Ø±ÙŠÙ‚ Ø§Ù„Ø³ÙˆÙŠØ³ Ø§Ù…Ø§Ù… Ù…Ø¯ÙŠÙ†ØªÙŠ","Granda Life, El Shorouk Compounds, Shorouk City, Cairo","3","3","167","2,453,672","6285755857115","https://i.pinimg.com/736x/99/af/ea/99afeae1fc9ce2f483c7090c35b6e0d1.jpg"
"Apartment","Ø´Ù‚Ù‡ Ù„Ù„Ø¨ÙŠØ¹ 230 Ù…ØªØ± Ø¨Ø§Ù„Ù…Ø¹Ø§Ø¯Ù‰ Ø§Ù„Ø¬Ø¯ÙŠØ¯Ø©","Street 256, Maadi, Hay El Maadi, Cairo","3","3","230","2,400,000","6285755857115","https://i.pinimg.com/736x/99/af/ea/99afeae1fc9ce2f483c7090c35b6e0d1.jpg"
"Villa","Ø§ÙƒØ¨Ø± ÙÙŠÙ„Ø§ Ù„Ù„Ø¨ÙŠØ¹ ÙÙŠÙˆ Ø§Ù„Ø¬ÙˆÙ„Ù Ø¨Ø¯ÙˆÙ† ØªØ´Ø·ÙŠØ¨ Ø¯Ø§Ø®Ù„Ù‰ Ù†Ù…ÙˆØ°Ø¬T","Madinaty, Cairo","4","4","1.14","21,000,000","6285755857115","https://i.pinimg.com/736x/79/01/07/7901078cbea56a384272c07c6bd4d9bb.jpg"
"Villa","ÙÙŠÙ„Ø§ Ù„Ù‚Ø·Ù‡ Ù„Ù„Ø¨ÙŠØ¹ Ø¨Ø§Ù„Ø±Ø­Ø§Ø¨ .. ÙÙŠÙˆ Ø¬Ø§Ø±Ø¯Ù†   Ø¨Ø¯ÙˆÙ† ØªØ´Ø·ÙŠØ¨ ","Mahmoud Al Sherif St., Rehab City Third Phase, Al Rehab, New Cairo City, Cairo","4","4","550","14,000,000","6285755857115","https://i.pinimg.com/736x/79/01/07/7901078cbea56a384272c07c6bd4d9bb.jpg"
"Apartment","Ø´Ù‚Ø© Ù„Ù„Ø¨ÙŠØ¹ 173 Ù… Ø¨Ø­ÙŠ Ø¨ÙŠØª Ø§Ù„ÙˆØ·Ù† Ù‚Ø±Ø¨ Ø§Ù„ØªØ³Ø¹ÙŠÙ† Ù‚Ø³Ø·80Ø´Ù‡Ø±","Bait Alwatan, The 5th Settlement, New Cairo City, Cairo","2","1","173","1,159,100","6285755857115","https://i.pinimg.com/736x/99/af/ea/99afeae1fc9ce2f483c7090c35b6e0d1.jpg"
"Apartment","Ø´Ù‚ØªÙƒ Ø¨Ø§Ù„Ø§Ù†Ø¯Ù„Ø³ 100Ù… Ù…Ù† Ø´Ø§Ø±Ø¹ Ø§Ù„ØªØ³Ø¹ÙŠÙ† ÙˆØ¨Ø­Ø±ÙŠ Ø¹Ù„Ù‰ Ø­Ø¯ÙŠÙ‚Ø©","2/2, Al Andalus District, New Cairo City, Cairo","3","2","230","1,840,000","6285755857115","https://i.pinimg.com/736x/99/af/ea/99afeae1fc9ce2f483c7090c35b6e0d1.jpg"
"Villa","ÙÙŠÙ„Ø§ Ù„Ù„Ø¨ÙŠØ¹ ÙÙŠ Ù…Ø§ÙŠ ÙÙŠØ± 900Ù… Ø¹Ù„ÙŠ Ø§ÙƒØ¨Ø± ÙˆØ§ÙŠØ¯ Ø¬Ø§Ø±Ø¯Ù†    ","Mayfair Residence, El Shorouk Compounds, Shorouk City, Cairo","5","5","460","9,500,000","6285755857115","https://i.pinimg.com/736x/79/01/07/7901078cbea56a384272c07c6bd4d9bb.jpg"
"Villa","Ù…Ø·Ù„ÙˆØ¨ ÙƒØ§Ø´ Ù…Ù„ÙŠÙˆÙ† ... ÙÙŠÙ„Ø§ Ù„Ù„Ø¨ÙŠØ¹ ÙÙŠ ÙƒÙ…Ø¨ÙˆÙ†Ø¯ Ø³Ø±Ø§ÙŠ","Makram Ebeid St., 6th Zone, Nasr City, Cairo","3","3","265","8,000,000","6285755857115","https://i.pinimg.com/736x/79/01/07/7901078cbea56a384272c07c6bd4d9bb.jpg"
"Villa","Ø§Ù…ÙŠØ² ÙÙŠÙ„Ø§ Ù†Ù…ÙˆØ°Ø¬ F Ù„Ù„Ø¨ÙŠØ¹ ÙÙ‰ Ù…Ø¯ÙŠÙ†ØªÙ‰ Ø¨Ø­Ù…Ø§Ù… Ø³Ø¨Ø§Ø­Ù‡    .","Madinaty, Cairo","4","3","860","19,000,000","6285755857115","https://i.pinimg.com/736x/79/01/07/7901078cbea56a384272c07c6bd4d9bb.jpg"
"Duplex","Ø¨Ø³Ø¹Ø± Ù…Ù…ÙŠØ² Ø¯ÙˆØ¨Ù„ÙƒØ³ Ù„Ù„Ø¨ÙŠØ¹ Ù…ØªØ´Ø·Ø¨ Ù…Ø³Ø§Ø­Ø© ÙƒØ¨ÙŠØ±Ø© Ø¨ ÙƒÙ…Ø¨ÙˆÙ†Ø¯ ØºØ±Ø¨ Ø§Ù„Ø¬ÙˆÙ„Ù ","West Golf, El Katameya Compounds, El Katameya, New Cairo City, Cairo","4","3","350","5,000,000","6285755857115","https://i.pinimg.com/736x/0a/20/bf/0a20bf5cc1bb8f1a05b6e1fd56388b34.jpg"
"Apartment","ÙØ±ØµÙ‡ Ù„Ù† ØªØªÙƒØ±Ø± Ø¨Ø³Ø¨ ØºÙ„Ø§Ø¡ Ø§Ù„Ø§Ø³Ø¹Ø§Ø± Ø¨Ù…Ø¯ÙŠÙ†ØªÙŠ Ø´Ù‚Ù‡ 140Ù…  ","Madinaty, Cairo","3","2","140","2,700,000","6285755857115","https://i.pinimg.com/736x/99/af/ea/99afeae1fc9ce2f483c7090c35b6e0d1.jpg"
"Apartment","Ø´Ù‚Ø© Ù„Ù„Ø¨ÙŠØ¹ 165Ù… Ø¹Ù„Ù‰ Ø´Ø§Ø±Ø¹ Ø´Ø¨Ø±Ø§ Ø§Ù„Ø±Ø¦ÙŠØ³Ù‰ Ø¨Ø£ÙØ¶Ù„ Ø³Ø¹Ø±    ","Shubra St., Shobra, Hay Shobra, Cairo","3","1","165","1,500,000","6285755857115","https://i.pinimg.com/736x/99/af/ea/99afeae1fc9ce2f483c7090c35b6e0d1.jpg"
"Apartment","Ø´Ù‚Ø© Ù„Ù„Ø¨ÙŠØ¹ ØªÙ…Ù„ÙŠÙƒ Ø¨Ø§Ø¨Ø±Ø§Ø¬ Ø§Ù„Ù…Ù‡Ù†Ø¯Ø³ÙŠÙ† Ø¨ ÙƒÙˆØ±Ù†ÙŠØ´ Ø§Ù„Ù†ÙŠÙ„ Ø§Ù„Ù…Ø¹Ø§Ø¯ÙŠ","Cornish El Nile St., Maadi, Hay El Maadi, Cairo","3","2","160","1,300,000","6285755857115","https://i.pinimg.com/736x/99/af/ea/99afeae1fc9ce2f483c7090c35b6e0d1.jpg"
"Apartment","Ø¨Ø¬ÙˆØ§Ø± Ø±Ø­Ø§Ø¨ Ø§ÙˆÙØ± Ù…Ù…ØªØ§Ø² Ø´Ù‚Ø©145Ù… Ø±ÙŠØ³ÙŠÙ„ Ù ÙƒÙ…Ø¨ÙˆÙ†Ø¯ Ø¬Ø§ÙŠØ¯","JAYD Residence, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo","3","2","145","1,530,000","6285755857115","https://i.pinimg.com/736x/99/af/ea/99afeae1fc9ce2f483c7090c35b6e0d1.jpg"
"Apartment","Ø´Ù‚Ù‡ Ù„Ù„Ø¨ÙŠØ¹ ÙÙ‰ Ù…Ø¯ÙŠÙ†ØªÙ‰ Ù†Ù…ÙˆØ°Ø¬ 300  ÙˆØ§ÙŠØ¯ Ø¬Ø§Ø±Ø¯Ù† ÙÙ‰ b2...","Madinaty, Cairo","3","3","175","3,300,000","6285755857115","https://i.pinimg.com/736x/99/af/ea/99afeae1fc9ce2f483c7090c35b6e0d1.jpg"
"Apartment","ÙØ±ØµÙ‡ Ù…Ù…ÙŠØ²Ù‡ Ù„Ù„Ø¨ÙŠØ¹ Ø´Ù‚Ù‡ ÙÙ†Ø¯Ù‚ÙŠÙ‡ ÙØ§Ø®Ø±Ù‡ Ø¨Ø§Ù„Ù…Ø±Ø¨Ø¹ Ø§Ù„Ø°Ù‡Ø¨ÙŠ..","Abdel Razek Al Sanhouri St., 6th Zone, Nasr City, Cairo","3","3","250","2,600,000","6285755857115","https://i.pinimg.com/736x/99/af/ea/99afeae1fc9ce2f483c7090c35b6e0d1.jpg"
"Apartment","Ø´Ù‚Ø© Ù„Ù„Ø¨ÙŠØ¹ ÙÙ‰ Ù…Ø¯ÙŠÙ†ØªÙ‰ 96Ù… Ø¨Ø­Ø±Ù‰ ØªØ´Ø·ÙŠØ¨ Ø®Ø§Øµ Ø¨Ù…Ù‚Ø¯Ù… Ø®ÙŠØ§Ù„ÙŠ","Madinaty, Cairo","2","2","96","1,350,000","6285755857115","https://i.pinimg.com/736x/99/af/ea/99afeae1fc9ce2f483c7090c35b6e0d1.jpg"
"Villa","Ø¯ÙˆØ¨Ù„ÙƒÙ€Ø³ Ù„Ù„Ø¨ÙŠØ¹ 354 Ù… Ø¨Ø§Ù„ØªÙ€Ù‚Ø³ÙŠØ·  Ø¨Ø§Ù„ØªØ¬Ù…Ø¹ Ù‚Ø³Ø· 5 Ø³Ù†ÙˆØ§Øª","Al Burouj Compound, El Shorouk Compounds, Shorouk City, Cairo","4","5","218","5,800,000","6285755857115","https://i.pinimg.com/736x/79/01/07/7901078cbea56a384272c07c6bd4d9bb.jpg"
"Duplex","Ø¯ÙˆØ¨Ù„ÙƒØ³ 200Ù… Ù…ØªØ´Ø·Ø¨Ø© ÙˆØ¨Ø§Ù„Ø¯Ø±Ø³ÙŠÙ†Ø¬ ÙˆØ§Ù„Ù…Ø·Ø¨Ø® ÙˆØ¹Ù„ÙŠ 100 Ø´Ù‡Ø±","Bait Alwatan, The 5th Settlement, New Cairo City, Cairo","4","2","354","2,572,300","6285755857115","https://i.pinimg.com/736x/0a/20/bf/0a20bf5cc1bb8f1a05b6e1fd56388b34.jpg"
"Duplex","ÙÙŠÙ„Ø§ Ù„Ù„Ø¨ÙŠØ¹ ÙÙ‰ Ø§Ù„ØªØ¬Ù…Ø¹ Ø§Ù„Ø®Ø§Ù…Ø³ Ø¨ÙƒÙ…Ø¨ÙˆÙ†Ø¯ (Ù„Ø§Ø¬Ùˆ ÙÙŠØ³ØªØ§ ) ","Monte Napoleone, Mostakbal City Compounds, Mostakbal City - Future City, Cairo","3","3","200","2,799,999","6285755857115","https://i.pinimg.com/736x/0a/20/bf/0a20bf5cc1bb8f1a05b6e1fd56388b34.jpg"
"Villa","Ø´Ù‚Ø© 225Ù… Ù„Ù„Ø¨ÙŠØ¹ Ø¨ÙƒÙ…Ø¨ÙˆÙ†Ø¯ Ù…ÙŠØ¯ØªØ§ÙˆÙ† Ø¨Ø§Ù„Ø¹Ø§ØµÙ…Ø© Ø§Ù„Ø§Ø¯Ø§Ø±ÙŠØ© ","Lago Vista, North Investors Area, New Cairo City, Cairo","4","4","500","9,000,000","6285755857115","https://i.pinimg.com/736x/79/01/07/7901078cbea56a384272c07c6bd4d9bb.jpg"
"Apartment","Ø´Ù‚Ù‡ Ù„Ù„Ø¨ÙŠØ¹ Ø¨Ø§Ù„Ø±Ø­Ø§Ø¨ 183Ù… ÙÙŠÙˆ Ø¬Ø§Ø±Ø¯Ù† ØªØ´Ø·ÙŠØ¨Ø§Øª Ø®Ø§ØµÙ‡","Midtown, New Capital Compounds, New Capital City, Cairo","3","3","225","0","6285755857115","https://i.pinimg.com/736x/99/af/ea/99afeae1fc9ce2f483c7090c35b6e0d1.jpg"
"Apartment","Ø´Ù‚Ù‡ Ø¨Ù…Ø¯ÙŠÙ†ØªÙ‰ Ù„Ù„Ø¨ÙŠØ¹245 Ø§Ø±Ø¶Ù‰ Ø¨Ø¬Ù†ÙŠÙ†Ù‡ ØªØ´Ø·ÙŠØ¨Ø§Øª Ø³ÙˆØ¨Ø± Ù„ÙˆÙƒØ³","El Rehab Extension, Al Rehab, New Cairo City, Cairo","3","3","183","2,950,000","6285755857115","https://i.pinimg.com/736x/99/af/ea/99afeae1fc9ce2f483c7090c35b6e0d1.jpg"
"Apartment","#Ù„Ù„Ø¨ÙŠØ¹ Ø¨Ù…Ø¯ÙŠÙ†ØªÙŠ Ù†Ù…ÙˆØ°Ø¬ 400 Ø§Ø±Ø¶ÙŠ Ø¨Ø­Ø¯ÙŠÙ‚Ù‡ B1 ØªØ´Ø·ÙŠØ¨ Ø´Ø±ÙƒÙ‡","Madinaty, Cairo","3","3","244","6,000,000","6285755857115","https://i.pinimg.com/736x/99/af/ea/99afeae1fc9ce2f483c7090c35b6e0d1.jpg"
"Apartment"," Ø§Ù„Ø­Ù‚ Ùˆ Ø§Ø¬Ø­Ø² Ø´Ù‚ØªÙƒ Ø§Ù„Ø§Ù† Ø¨ÙƒÙ…Ø¨ÙˆÙ†Ø¯ Ø³Ø±Ø§ÙŠ Ø§Ù„ØªØ¬Ù…Ø¹ Ø§Ù„Ø®Ø§Ù…Ø³","Madinaty, Cairo","3","3","177","3,600,000","6285755857115","https://i.pinimg.com/736x/99/af/ea/99afeae1fc9ce2f483c7090c35b6e0d1.jpg"
"Apartment","Fully Finished  Apartment(172 M) - PNC-New Cairo--","Sarai, Mostakbal City Compounds, Mostakbal City - Future City, Cairo","2","2","104","1,663,000","6285755857115","https://i.pinimg.com/736x/99/af/ea/99afeae1fc9ce2f483c7090c35b6e0d1.jpg"
"Apartment","Own your unit with10%|Ston residence|Ready to mov ","Palm Hills New Cairo, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo","3","3","172","5,000,000","6285755857115","https://i.pinimg.com/736x/99/af/ea/99afeae1fc9ce2f483c7090c35b6e0d1.jpg"
"Apartment","Ø´Ù‚Ø© 164Ù… Ø¨ÙƒÙ…Ø¨ÙˆÙ†Ø¯ ORKIDIA RESORT Ø¨Ø¬ÙˆØ§Ø±ÙƒÙˆÙ†ÙƒÙˆØ±Ø¯ Ø¨Ù„Ø§Ø²Ø§","Stone Residence, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo","3","3","175","3,600,000","6285755857115","https://i.pinimg.com/736x/99/af/ea/99afeae1fc9ce2f483c7090c35b6e0d1.jpg"
"Apartment","Ø´Ù‚Ù‡ Ø¨Ø§Ù„Ø­ÙŠ Ø§Ù„Ø±Ø§Ø¨Ø¹ Ù…Ø³Ø§Ø­Ø© 204 Ù… Ù…Ø¯ÙŠÙ†Ø© Ø§Ù„Ø´Ø±ÙˆÙ‚","Concord Plaza, South Investors Area, New Cairo City, Cairo","3","2","164","2,100,000","6285755857115","https://i.pinimg.com/736x/99/af/ea/99afeae1fc9ce2f483c7090c35b6e0d1.jpg"
"Apartment","Ø§Ù…ØªÙ„Ùƒ Ø´Ù‚ØªÙƒ Ù Ø§Ù„ØªØ¬Ù…Ø¹ Ø§Ù„Ø®Ø§Ù…Ø³ Ø¨Ø¬ÙˆØ§Ø± Ø§Ù„Ø¬Ø§Ù…Ø¹Ø© Ø§Ù„Ø§Ù…Ø±ÙŠÙƒÙŠØ©","1st Neighborhood, 4th District West, Shorouk City, Cairo","3","3","204","1,122,000","6285755857115","https://i.pinimg.com/736x/99/af/ea/99afeae1fc9ce2f483c7090c35b6e0d1.jpg"
"Apartment","ÙÙŠÙ„ØªÙƒ ÙÙŠ Ø³ÙˆØ§Ù† Ù„ÙŠÙƒ Ø³ÙŠÙ„ÙŠÙ†Ø§ 444Ù… Ø¨Ø§Ù„Ù‚Ø§Ù‡Ø±Ù‡ Ø§Ù„Ø¬Ø¯ÙŠØ¯Ù‡","The Icon Residence, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo","3","3","173","2,400,000","6285755857115","https://i.pinimg.com/736x/99/af/ea/99afeae1fc9ce2f483c7090c35b6e0d1.jpg"
"Villa","Ø¯ÙˆØ¨Ù„ÙƒØ³460Ù… Ù„Ù„Ø¨ÙŠØ¹ ÙÙŠ Ù…Ø¯ÙŠÙ†ØªÙŠB8 ÙˆØ§ÙŠØ¯ Ø¬Ø§Ø±Ø¯Ù†","Swan Lake Residence, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo","5","5","444","1,925,000","6285755857115","https://i.pinimg.com/736x/79/01/07/7901078cbea56a384272c07c6bd4d9bb.jpg"
"Apartment","ÙÙŠÙ„Ø§ 410Ù… Ø¨Ù…Ù‚Ø¯Ù… Ù…Ù…ÙŠØ²+Ø¨Ù…ÙˆÙ…ØªÙ† ÙÙŠÙˆ+ Ù‚Ø³Ø·9 Ø³Ù†ÙˆØ§Øª","Madinaty, Cairo","4","3","460","7,700,000","6285755857115","https://i.pinimg.com/736x/99/af/ea/99afeae1fc9ce2f483c7090c35b6e0d1.jpg"
"Villa","Ø´Ù‚Ø© Ø¨Ø§Ù†ÙˆØ±Ø§Ù…Ø§ ÙÙŠÙˆ Ø­Ø¯ÙŠÙ‚Ø© Ø¨Ø§Ù„Ø´Ø±ÙˆÙ‚ ØªÙ‚Ø³ÙŠØ· Ø¹Ù„Ù‰ Ø³Ù†ØªÙŠÙ†    ","Mountain View iCity, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo","3","3","410","7,500,000","6285755857115","https://i.pinimg.com/736x/79/01/07/7901078cbea56a384272c07c6bd4d9bb.jpg"
"Apartment","Ø´Ù‚Ø© Ù„Ù„Ø¨ÙŠØ¹ 220Ù… Ø¯Ø¬Ù„Ø© Ø§Ù„Ù…Ø¹Ø§Ø¯Ù‰ Ø´ 200//Ù…Ø·Ù„ÙˆØ¨2000000","6th Area East, Shorouk City, Cairo","3","2","185","1,400,000","6285755857115","https://i.pinimg.com/736x/99/af/ea/99afeae1fc9ce2f483c7090c35b6e0d1.jpg"
"Apartment","Ø´Ù‚Ø© Ù„Ù„Ø¨ÙŠØ¹ ÙÙŠ ÙƒÙ…Ø¨ÙˆÙ†Ø¯ ROSES Ø¨Ø§Ù„Ø¹Ø§ØµÙ…Ø© Ø§Ù„Ø§Ø¯Ø§Ø±ÙŠØ©","Street 200, Degla, Hay El Maadi, Cairo","3","3","220","2,000,000","6285755857115","https://i.pinimg.com/736x/99/af/ea/99afeae1fc9ce2f483c7090c35b6e0d1.jpg"
"Apartment","Ø´Ù‚Ø© Ù„Ù„Ø¨ÙŠØ¹ ÙÙ‰ Ù…Ø¯ÙŠÙ†ØªÙŠ 96Ù… Ø¨Ø³Ø¹Ø± Ù„Ù‚Ø·Ù‡ ÙÙ‰ B7","Madinaty, Cairo","2","2","96","1,650,000","6285755857115","https://i.pinimg.com/736x/99/af/ea/99afeae1fc9ce2f483c7090c35b6e0d1.jpg"
"Apartment","Ø´Ù‚Ø© 150Ù… Ù„Ù„Ø¨ÙŠØ¹ ÙÙŠÙˆ Ø§Ù„Ù…ÙŠØ±ÙŠÙ„Ø§Ù†Ø¯ Ø§Ù„ØªØ±Ø§ Ø³ÙˆØ¨Ø± Ù„ÙˆÙƒØ³","Nehro St., Roxy, Heliopolis - Masr El Gedida, Cairo","2","2","150","2,500,000","6285755857115","https://i.pinimg.com/736x/99/af/ea/99afeae1fc9ce2f483c7090c35b6e0d1.jpg"
"Apartment","Ø´Ù‚Ù‡ Ù„Ù„Ø¨ÙŠØ¹ 220Ù… Ø¨Ø§Ù†ÙˆØ±Ø§Ù…Ø§ Ø¨Ø´Ø§Ø±Ø¹ Ø§Ù„Ø­Ø±ÙŠÙ‡","Al Nozha Bridge, Almazah, Heliopolis - Masr El Gedida, Cairo","3","3","220","3,950,000","6285755857115","https://i.pinimg.com/736x/99/af/ea/99afeae1fc9ce2f483c7090c35b6e0d1.jpg"
